Contact ID,CustomerID,Firm ID,Office ID,Channel,Sub channel,Firm name,
0059490,317,1816025,85102122613142823361,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0059613,318,0016395,85202111513803118010,Independent Dealer,IBD,Vanguard Brokerage Services,
0059700,319,1567450,15674500257,National Broker-Dealer,NACS,Merrill Lynch,
0059793,320,1100475,11004751507,Independent Dealer,IBD,"Cadaret, Grant & Co., Inc.",
0060166,321,1567450,15674501038,National Broker-Dealer,NACS,Merrill Lynch,
0060196,322,0002096,00020961029,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0060520,323,0022885,00228853557,Independent Dealer,IBD,LPL Financial LLC,
0060618,324,1576620,00060320318,Independent Dealer,IBD,"MML Investors Services, LLC",
0060698,325,1688552,16885522392,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0060713,326,0002096,00020963561,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0061539,327,1735461,85202123715407272848,Independent Dealer,IBD,Raymond James & Associates Inc.,
0061546,328,1567450,15674501362,National Broker-Dealer,NACS,Merrill Lynch,
0061586,329,1036815,85201142595932708265,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
0061929,330,1948520,19485201122,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0062090,331,1816025,85202141563904011284,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0062188,332,0016774,85101151024399749673,Dual,IBD,"Cambridge Investment Research, Inc.",
0062402,333,1688552,16885521576,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0062558,334,0022885,85202142575360489408,Independent Dealer,IBD,LPL Financial LLC,
0062710,335,9000166,90001661304,Independent Dealer,NACS,Wells Fargo Advisors,
0062970,336,0005064,00050640058,Independent Dealer,IBD,"Synovus Securities, Inc.",
0063447,337,0022885,00228851922,Independent Dealer,IBD,LPL Financial LLC,
0063542,338,1927610,85102152636002533413,Independent Dealer,IBD,Wedbush Securities Inc.,
0063605,339,0016774,85101111295775826107,Dual,IBD,"Cambridge Investment Research, Inc.",
0063712,340,0032103,85202142314892365961,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC",
0063725,341,1816025,85102150202582841726,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0063833,342,0001194,00011943243,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0063898,343,1688552,16885521016,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0063935,344,1948520,19485200059,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0064021,345,1567450,15674500090,National Broker-Dealer,NACS,Merrill Lynch,
0064053,346,9000166,90001663977,Independent Dealer,NACS,Wells Fargo Advisors,
0064189,347,1576620,16008020028,Independent Dealer,IBD,"MML Investors Services, LLC",
0064281,348,9000166,10761192295308710234,Independent Dealer,NACS,Wells Fargo Advisors,
0064569,349,0001607,85201103783798298530,Fee-Based Adviser,IBD,U.S. Bancorp Wealth Management,
0064596,350,1948520,85102110134734087192,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0065037,351,9000166,90001661618,Independent Dealer,NACS,Wells Fargo Advisors,
0065166,352,1735461,15831800746,Independent Dealer,IBD,Raymond James & Associates Inc.,
0065204,353,0002096,00020963424,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0065235,354,3001220,00115300515,Independent Dealer,IBD,PNC Investments LLC,
0065260,355,1735461,17354610645,Independent Dealer,IBD,Raymond James & Associates Inc.,
0065298,356,1190522,11905220001,Independent Dealer,IBD,Dorsey & Co. Inc.,
0065309,357,1125070,10761192394538500343,Dual,IBD,"Calton & Associates, Inc.",
0065319,358,0022885,00228853395,Independent Dealer,IBD,LPL Financial LLC,
0066335,359,3001135,30011350005,Dual,IBD,GWN Securities Inc.,
0066341,360,1526125,85101133095238669687,Dual,RIA,Lincoln Investment Planning,
0066751,361,1574035,15740351105,Independent Dealer,IBD,"Securian Financial Services, Inc.",
0066841,362,0001194,00011943008,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0066876,363,1688552,85202141094092097512,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0067375,364,1816025,85102150202582841726,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0067674,365,9000166,90001661346,Independent Dealer,NACS,Wells Fargo Advisors,
0067754,366,1948520,19485201104,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0067990,367,1171547,11715470736,Independent Dealer,NACS,RBC Wealth Management,
0068068,368,9000166,90001663854,Independent Dealer,NACS,Wells Fargo Advisors,
0068621,369,9000166,10761193263178211856,Independent Dealer,NACS,Wells Fargo Advisors,
0068664,370,1688552,16885522404,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0068755,371,0022885,85102121054077456053,Independent Dealer,IBD,LPL Financial LLC,
0068859,372,0001438,00014380004,Independent Dealer,IBD,"Securities America, Inc.",
0069048,373,1567450,85202161533433377761,National Broker-Dealer,NACS,Merrill Lynch,
0069070,374,9000166,90001663542,Independent Dealer,NACS,Wells Fargo Advisors,
0069390,375,9000166,90001661426,Independent Dealer,NACS,Wells Fargo Advisors,
0069415,376,9000166,90001663680,Independent Dealer,NACS,Wells Fargo Advisors,
0070845,377,1076974,10769740447,Independent Dealer,IBD,Robert W. Baird & Co. Inc.,
0071024,378,1457652,14576520794,Independent Dealer,IBD,Janney Montgomery Scott LLC,
0071118,379,1282578,12825780988,Independent Dealer,IBD,Cetera Advisor Networks LLC,
0071158,380,1423908,14239081283,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
0071297,381,1567450,15674501200,National Broker-Dealer,NACS,Merrill Lynch,
0071321,382,1471422,85102133543973225842,Independent Dealer,IBD,Edward Jones,
0071358,383,1152749,85201150683646482169,Independent Dealer,IBD,Commonwealth Financial Network,
0071729,384,1567450,15674500229,National Broker-Dealer,NACS,Merrill Lynch,
0072145,385,1423908,14239081564,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
0072495,386,0027328,00273280003,Fee-Based Adviser,RIA,"Crown Capital Securities, LP",
0073281,387,85201112683918276481,90001662277,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
0073438,388,85201112683918276481,85102133814427501199,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
0073502,389,0019661,85202112814738837290,Independent Dealer,IBD,Packerland Brokerage Services Inc,
0073548,390,0006258,00062580001,Independent Dealer,IBD,Whitehall Parker Securities,
0074145,391,1036815,10751192943569975517,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
0074283,392,1423908,10751180913982604139,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
0075384,393,0022885,85101112614203422590,Independent Dealer,IBD,LPL Financial LLC,
0075490,394,1457652,85201151125542548295,Independent Dealer,IBD,Janney Montgomery Scott LLC,
0075694,395,0002096,00020960935,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0075909,396,85201112683918276481,85201112825155889410,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
0076188,397,9000166,90001663513,Independent Dealer,NACS,Wells Fargo Advisors,
0076493,398,1152749,11527490886,Independent Dealer,IBD,Commonwealth Financial Network,
0076906,399,0033509,85101123423837962851,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
0076958,400,1735461,10761180993338904932,Independent Dealer,IBD,Raymond James & Associates Inc.,
0077132,401,1036797,10367971209,Independent Dealer,IBD,Ameritas Investment Corp.,
0077354,402,1567450,15674501638,National Broker-Dealer,NACS,Merrill Lynch,
0077492,403,1471422,14714221349,Independent Dealer,IBD,Edward Jones,
0077610,404,1688552,16885522319,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0077854,405,1076974,10761191514074537963,Independent Dealer,IBD,Robert W. Baird & Co. Inc.,
0077896,406,0033509,85202152545634015041,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
0078115,407,1948520,17993101864,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0078540,408,9000166,90001661191,Independent Dealer,NACS,Wells Fargo Advisors,
0078845,409,1567450,15674500130,National Broker-Dealer,NACS,Merrill Lynch,
0079386,410,1604340,16043401615,Independent Dealer,IBD,NYLife Securities LLC,
0079880,411,9000166,90001661797,Independent Dealer,NACS,Wells Fargo Advisors,
0079917,412,0027328,00273280011,Fee-Based Adviser,RIA,"Crown Capital Securities, LP",
0080487,413,1273255,12732550310,Independent Dealer,NACS,Oppenheimer & Co. Inc.,
0080488,414,1567450,15674500018,National Broker-Dealer,NACS,Merrill Lynch,
0080790,415,1457652,14576520020,Independent Dealer,IBD,Janney Montgomery Scott LLC,
0080811,416,1948520,17993101230,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0080851,417,1567450,15674501866,National Broker-Dealer,NACS,Merrill Lynch,
0080867,418,1567450,15674500192,National Broker-Dealer,NACS,Merrill Lynch,
0080874,419,1576620,15766202111,Independent Dealer,IBD,"MML Investors Services, LLC",
0081002,420,1688552,16885521789,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0081295,421,1948520,17993101284,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0081304,422,1948520,17993101055,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0081709,423,1567450,15674501179,National Broker-Dealer,NACS,Merrill Lynch,
0081717,424,1688552,16885520144,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0081740,425,0001194,85101142054368849698,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0081792,426,1567450,15674501722,National Broker-Dealer,NACS,Merrill Lynch,
0081922,427,9000166,90001660386,Independent Dealer,NACS,Wells Fargo Advisors,
0081954,428,1948520,17993101859,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0082067,429,1948520,17993108002,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0082561,430,1688552,16885520166,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0082566,431,0008647,85202112755752810195,Independent Dealer,IBD,Nationwide Planning Assoc. Inc,
0082583,432,0022885,10761182905465381450,Independent Dealer,IBD,LPL Financial LLC,
0082899,433,1471422,14714221373,Independent Dealer,IBD,Edward Jones,
0083125,434,1948520,17993101889,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0083335,435,9000166,90001664136,Independent Dealer,NACS,Wells Fargo Advisors,
0083469,436,0002096,00020961261,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0083482,437,1948520,17993108170,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0083712,438,1567450,15674500084,National Broker-Dealer,NACS,Merrill Lynch,
0083968,439,1567450,15674500317,National Broker-Dealer,NACS,Merrill Lynch,
0084061,440,0001194,00011943217,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0084299,441,1948520,19485201684,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0084371,442,1128175,10751182833309935582,Fee-Based Adviser,RIA,"Capitol Securities Management, Inc.",
0084390,443,9000166,90001661645,Independent Dealer,NACS,Wells Fargo Advisors,
0084521,444,1948520,17993100990,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0084758,445,0022885,00228856127,Independent Dealer,IBD,LPL Financial LLC,
0084777,446,3000453,85102141343757181716,Independent Dealer,IBD,Allstate Financial Services LLC,
0084829,447,1816025,10761192965488223430,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0084987,448,9000166,85101122795193102838,Independent Dealer,NACS,Wells Fargo Advisors,
0085001,449,1171547,10751183054027651649,Independent Dealer,NACS,RBC Wealth Management,
0085121,450,1171547,11715470503,Independent Dealer,NACS,RBC Wealth Management,
0085482,451,9000166,90001664366,Independent Dealer,NACS,Wells Fargo Advisors,
0085496,452,9000166,90001660912,Independent Dealer,NACS,Wells Fargo Advisors,
0085844,453,0002096,00020962660,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0086179,454,85201112683918276481,85101113565303728195,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
0086195,455,0013129,10761190224566702201,Independent Dealer,IBD,"Infinex Investments, Inc.",
0086911,456,1457652,14576520030,Independent Dealer,IBD,Janney Montgomery Scott LLC,
0087250,457,1342980,85202131206809596081,Independent Dealer,IBD,"Signator Investors, Inc.",
0087500,458,9000166,90001660508,Independent Dealer,NACS,Wells Fargo Advisors,
0087505,459,9000166,85101130294339984794,Independent Dealer,NACS,Wells Fargo Advisors,
0087701,460,1171547,11715470941,Independent Dealer,NACS,RBC Wealth Management,
0087936,461,1171547,10751192534882341779,Independent Dealer,NACS,RBC Wealth Management,
0088010,462,9000175,90001750001,Independent Dealer,IBD,"Hennion & Walsh, Inc.",
0088714,463,0022885,00228851698,Independent Dealer,IBD,LPL Financial LLC,
0088849,464,3005811,00218070098,Independent Dealer,IBD,Concorde Investment Services LLC,
0089022,465,1526125,15261250018,Dual,RIA,Lincoln Investment Planning,
0089200,466,1735461,17354610756,Independent Dealer,IBD,Raymond James & Associates Inc.,
0089239,467,1688552,16885521665,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0089321,468,1567450,15674500336,National Broker-Dealer,NACS,Merrill Lynch,
0089797,469,1735461,17354610022,Independent Dealer,IBD,Raymond James & Associates Inc.,
0089821,470,1948520,17993101045,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0090047,471,3002284,30022840001,Fee-Based Adviser,IBD,Warren Ward Associates,
0090305,472,9000166,90001663530,Independent Dealer,NACS,Wells Fargo Advisors,
0090407,473,9000166,90001660042,Independent Dealer,NACS,Wells Fargo Advisors,
0090589,474,85201112683918276481,85202112695494542517,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
0091420,475,1567450,15674501122,National Broker-Dealer,NACS,Merrill Lynch,
0091657,476,1816025,85102121495795635616,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0091970,477,1688552,16885521506,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0092042,478,1735461,15831800958,Independent Dealer,IBD,Raymond James & Associates Inc.,
0092109,479,0002096,00020961160,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0092224,480,10751191002897856502,10751191864776397401,Independent Dealer,IBD,"Financial Resources Group Investment Services, LLC",
0092521,481,1948520,17993101195,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0092934,482,9000166,90001661215,Independent Dealer,NACS,Wells Fargo Advisors,
0093051,483,0013128,85201150264922883975,Independent Dealer,IBD,"First Allied Securities, Inc.",
0093405,484,0022885,85201132533592468674,Independent Dealer,IBD,LPL Financial LLC,
0093414,485,1688552,16885522353,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0093505,486,0002096,10751172275389406048,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0093831,487,1567450,15674501188,National Broker-Dealer,NACS,Merrill Lynch,
0094318,488,0033509,15962200091,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
0094552,489,1735461,17354610885,Independent Dealer,IBD,Raymond James & Associates Inc.,
0094574,490,9000166,90001660331,Independent Dealer,NACS,Wells Fargo Advisors,
0094850,491,3004299,10367311425,Independent Dealer,IBD,"Sagepoint Financial, Inc.",
0095207,492,3000483,30004830028,Independent Dealer,IBD,National Securities Corp.,
0095428,493,0002096,85102121146252612932,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0095443,494,3004498,10751173335916125294,Independent Dealer,IBD,"Citizens Securities, Inc",
0096090,495,1948520,19485200164,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0096215,496,1567450,15674501235,National Broker-Dealer,NACS,Merrill Lynch,
0096236,497,3001060,30010600001,Independent Dealer,IBD,"Northland Securities, Inc.",
0096722,498,0032103,85101112455965880376,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC",
0096754,499,1567450,15674500089,National Broker-Dealer,NACS,Merrill Lynch,
0096866,500,1171547,11715471161,Independent Dealer,NACS,RBC Wealth Management,
0096987,501,9000166,90001663692,Independent Dealer,NACS,Wells Fargo Advisors,
0097134,502,1036797,85102152944411899934,Independent Dealer,IBD,Ameritas Investment Corp.,
0097418,503,1471422,14714221456,Independent Dealer,IBD,Edward Jones,
0097630,504,1567450,15674502469,National Broker-Dealer,NACS,Merrill Lynch,
0098488,505,1837805,18378050817,Fee-Based Adviser,IBD,Cetera Financial Specialists LLC,
0098504,506,0017605,85101132005591526669,Independent Dealer,IBD,Purshe Kaplan Sterling Investments,
0098590,507,0005394,10761180174879259844,Independent Dealer,IBD,"International Assets Advisory, LLC",
0099269,508,0011079,85202152484617523890,Independent Dealer,IBD,"Pruco Securities, LLC",
0099399,509,0031421,00314210001,Independent Dealer,IBD,"APW Capital, Inc",
0099505,510,1816025,18160251040,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0099684,511,1273255,12732550061,Independent Dealer,NACS,Oppenheimer & Co. Inc.,
0099875,512,1948520,19485201613,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0100455,513,1471422,14714228011,Independent Dealer,IBD,Edward Jones,
0100660,514,1927610,85202162284211431822,Independent Dealer,IBD,Wedbush Securities Inc.,
0100749,515,1581750,15817500002,Independent Dealer,IBD,Moors & Cabot Inc.,
0100818,516,1948520,19485200283,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0101126,517,1457652,14576520734,Independent Dealer,IBD,Janney Montgomery Scott LLC,
0101396,518,1567450,15674500178,National Broker-Dealer,NACS,Merrill Lynch,
0101591,519,1948520,19485201099,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
