,CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,redemption_curr,redemption_12M,new_Fund_added_12M_x,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,sales_12M_inclusive,sales_12M,new_Fund_added_12M_y,Channel,Sub channel,Firm name
505,10761180748042681822,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,250089.0,,,1.0,0.0,250089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250089.0,0.0,0.0,,,,Discount,IBD,E*TRADE Securities LLC
506,85101120643453040773,,4.0,,,,1.0,,,,1.0,,,6.0,2.0,1093599.56,,-1708.3,,93599.56,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,93599.56,0.0,0.0,,1000000.0,2.0,Independent Dealer,RIA,"ValMark Securities, Inc."
507,85101140433522243016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent Dealer,IBD,J.P. Morgan Chase
508,4483568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36750.0,2.0,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
509,85202111013568920912,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,19715.82,,-634.88,,0.0,19715.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19715.82,0.0,0.0,0.0,,6864.15,1.0,Independent Dealer,IBD,LPL Financial LLC
510,0272298,,,,,,,,,,,,,1.0,,-122970.77,,,,2607.49,-14340.79,0.0,0.0,-111237.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26996.52,-95974.25,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
511,0212454,,,,,,,,,,,,,,,23.92,,,,0.0,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,0.0,0.0,0.0,,419.13,1.0,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc."
512,0306181,,1.0,,,,1.0,,,,1.0,,,,,-11111.31,,-4500.0,,0.0,-2111.31,-9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11111.31,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Securities America, Inc."
513,4421358,,,,,,,,,,,,,,,-147065.68,,,,-40586.28,-106479.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147065.68,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Fifth Third Securities, Inc."
514,0308182,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,-113473.49,-5000.0,-17000.0,1.0,0.0,-113473.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113473.49,0.0,0.0,0.0,155007.66,125000.0,,Independent Dealer,IBD,LPL Financial LLC
515,4350921,5.0,6.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,2.0,1.0,451904.14,,-61979.44,1.0,-307.22,452211.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451904.14,0.0,0.0,0.0,,,,Independent Dealer,IBD,United Brokerage Services Inc.
516,85201103523436234840,1.0,8.0,,,1.0,1.0,,,1.0,1.0,,,,,-220776.15,,-8251.65,,-8222.15,-212554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220776.15,0.0,0.0,0.0,2834.4799999999996,5759.74,,Independent Dealer,IBD,Edward Jones
517,10751192853649410299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855,1.0,Independent Dealer,IBD,"FBL Marketing Services, LLC"
518,10751173293968888124,57.0,19.0,41.0,11.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,7734149.84,-91491.6,-548025.56,5.0,0.0,5644268.66,2089881.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722662.84,6011487.0,0.0,0.0,8373667.0,1477206.0,1.0,Fee-Based Adviser,RIA,"HighTower Advisors, LLC"
519,4468533,5.0,46.0,,,2.0,3.0,,,2.0,2.0,,,2.0,2.0,-3900.75,-223.62,-24923.36,1.0,19688.27,-35135.83,0.0,0.0,0.0,0.0,0.0,11546.81,11546.81,0.0,0.0,0.0,-15447.56,0.0,0.0,0.0,4447.08,10323.74,1.0,Independent Dealer,IBD,Edward Jones
520,4490141,,,,,,,,,,,,,,,400.0,,,,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,J.P. Morgan Chase
521,10751190975117924261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent Dealer,IBD,J.P. Morgan Chase
522,10761181584868049824,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,-11753.64,,-12859.16,1.0,-11753.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11753.64,0.0,0.0,0.0,,1925.58,,Independent Dealer,IBD,Allstate Financial Services LLC
523,10761182074082204393,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,-15015.24,,-15015.24,,0.0,0.0,-15015.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15015.24,0.0,0.0,0.0,,542659.05,1.0,Independent Dealer,IBD,Commonwealth Financial Network
524,85101143696171742845,,,,,,,,,,,,,,,-8649.33,,,,-1097.75,-7551.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8649.33,0.0,0.0,0.0,,,,Independent Dealer,IBD,Cetera Advisors LLC
525,85101162853723556649,,,,,,,,,,,,,1.0,1.0,243668.31,,,,0.0,243668.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243668.31,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
526,85201113563295997410,,,,,,,,,,,,,1.0,,3854.81,,,,2796.94,1057.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.81,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Voya Financial Advisors, Inc."
527,85202153584137810294,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,21771.91,-97942.41,-19288.54,,0.0,21771.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21771.91,0.0,0.0,0.0,,42031.34,,Independent Dealer,IBD,LPL Financial LLC
528,85201160503560925167,10.0,33.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,497183.3251,-124434.44,-258049.86,,7844.43,-180098.5049,669437.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669437.4,0.0,-172254.0749,0.0,0.0,0.0,128042.345,192752.25,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
529,0350458,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,568413.2022,-81360.7775,-500.18330999999995,,0.0,568413.2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90623.5375,659036.7397,0.0,0.0,,81125.0,1.0,National Broker-Dealer,NACS,Merrill Lynch
530,4424994,19.0,23.0,,,2.0,1.0,,,1.0,1.0,,,1.0,,-148242.43,,-12405.395,1.0,-82467.01,-48225.37,0.0,0.0,-17550.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148242.43,0.0,0.0,0.0,6999.78,50169.63,1.0,Independent Dealer,IBD,Edward Jones
531,4450081,2.0,,,,1.0,,,,1.0,,,,,,1549.26,,,,1549.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.26,0.0,0.0,0.0,,,,Dual,IBD,"Trubee, Collins &  Co., Inc."
532,0032624,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,1.0,,-2754364.39,,-107919.16,,-3923.67,-2723344.58,-27096.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2754364.39,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
533,4443239,34.0,,13.0,,1.0,,1.0,,1.0,,1.0,,3.0,2.0,1425284.0790000001,,,,1258584.0790000001,166700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174847.375,1250436.7040000001,0.0,0.0,700106.6599999999,573498.8635,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
534,4472201,17.0,85.0,16.0,66.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,812389.19,-200432.7,-2927059.03,,-10281.92,822671.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812389.19,0.0,0.0,0.0,,2242300.0,,Independent Dealer,IBD,Commonwealth Financial Network
535,10761182074093358500,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,-15504.93,,-15504.93,,0.0,-15504.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15504.93,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Pruco Securities, LLC"
536,85202112254706700225,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
537,0185735,74.0,8.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,10.0,3.0,495336.53,,-28115.14,,144869.54,307275.36,0.0,0.0,43191.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495336.53,0.0,0.0,0.0,62756.0,79165.72,,Independent Dealer,NACS,Wells Fargo Advisors
538,4471057,,,,,,,,,,,,,,,-37855.0,,,,0.0,-37855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37855.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,"MML Investors Services, LLC"
539,85202131833293281560,,,,,,,,,,,,,,,-71826.81,,,,-2265.05,-69561.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71826.81,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Merrill Lynch
540,10761181433883347919,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,10000.0,,,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,Santander Securities LLC
541,85101110243177831415,14.0,4.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,-315800.79,-4822.1,-71389.79,2.0,-41431.82,-577033.16,302664.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-315800.79,0.0,0.0,0.0,378762.66000000003,106081.0,1.0,Independent Dealer,IBD,J.P. Morgan Chase
542,0064053,4.0,17.0,,,2.0,3.0,,,2.0,2.0,,,2.0,1.0,83975.01,-878.45,-8021.97,,-96508.26,180483.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240830.0,0.0,-156854.99,0.0,0.0,0.0,,289921.725,2.0,Independent Dealer,NACS,Wells Fargo Advisors
543,1685973,46.0,16.0,,,3.0,2.0,,,2.0,1.0,,,5.0,2.0,154283.12,,-14855.38,,114784.865,1867.54,37630.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89591.625,0.0,-24606.905,89298.4,0.0,0.0,,2008.685,,National Broker-Dealer,NACS,Merrill Lynch
544,85102132365011144952,1.0,,,,1.0,,,,1.0,,,,,,2163.62,,,1.0,0.0,2163.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.62,0.0,0.0,0.0,,1154.29,,Independent Dealer,IBD,LPL Financial LLC
545,85201140014935461968,,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,-11506.66,,-14170.85,,0.0,0.0,-11506.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11506.66,0.0,0.0,0.0,,,,Independent Dealer,IBD,Thrivent Investment Management Inc.
546,4373033,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1648127.19,,-65117.28,,0.0,416877.19,1231250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231250.0,0.0,416877.19,0.0,0.0,0.0,,955500.0,1.0,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
547,85101142014782001790,7.0,1.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,68603.67,,-9000.0,,33083.2,40164.43,-4643.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68603.67,0.0,0.0,0.0,,5000.0,,Independent Dealer,NACS,Oppenheimer & Co. Inc.
548,0024568,2.0,3.0,,2.0,2.0,3.0,,2.0,2.0,3.0,,2.0,2.0,,-22704831.42,,-78206.93,,-22580201.92,-101772.58,-27388.88,0.0,4531.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118737.2,-22586094.22,0.0,0.0,8271.85,9099.47,,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC"
549,4487709,57.0,35.0,13.0,7.0,7.0,6.0,7.0,3.0,4.0,3.0,4.0,3.0,7.0,4.0,1532485.89,,-209685.67,1.0,291292.39,259000.0,827738.99,0.0,154454.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532485.89,0.0,0.0,0.0,337061.0,389197.0,1.0,Independent Dealer,IBD,Thrivent Investment Management Inc.
550,0343030,1.0,6.0,,3.0,1.0,3.0,,2.0,1.0,2.0,,2.0,6.0,2.0,3101568.98,,-760281.44,1.0,2980869.28,225142.19,-59437.23,0.0,-45005.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967673.06,1133895.92,0.0,0.0,,,,Independent Dealer,IBD,Wedbush Securities Inc.
551,4384594,,2.0,,,,2.0,,,,1.0,,,4.0,,-248416.2275,-14768.0225,-600.0,,-189828.035,-54108.77,-4479.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10185.0,0.0,25992.7625,-284593.99,0.0,0.0,,,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
552,4438971,19.0,67.0,1.0,27.0,5.0,6.0,1.0,5.0,3.0,2.0,1.0,2.0,5.0,2.0,252896.7943,-3700.419921,-717315.5462,1.0,-886494.9574,1229042.562,3996.9136020000005,0.0,-137682.0,44034.27655,0.0,0.0,0.0,0.0,0.0,0.0,-488787.4328,741684.2271,0.0,0.0,207600.43899999998,4699.756076,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
553,0195723,12.0,45.0,,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,-91988.93,-293.23,-12312.66,,19348.89,-97492.83,0.0,0.0,-13844.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91988.93,0.0,0.0,0.0,7576.66,5057.78,,Independent Dealer,IBD,Edward Jones
554,85101103654136980771,24.0,60.0,,,4.0,1.0,,,2.0,1.0,,,1.0,1.0,62401.325,-1275.125,-6606.97,1.0,3036.045,0.0,59365.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62401.325,0.0,0.0,0.0,,4835.945,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
555,0014672,,,,,,,,,,,,,4.0,2.0,332891.805,,,,131010.46,201881.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326105.345,6786.46,0.0,0.0,,,,Dual,IBD,Benjamin F. Edwards & Company
556,4355174,44.0,52.0,12.0,,9.0,5.0,6.0,,3.0,3.0,2.0,,11.0,3.0,4876550.507,-1021.284216,-60722.025310000005,,136753.789,4324367.812,0.0,0.0,415428.9058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043801.671,3832748.837,0.0,0.0,780896.0532000001,1275998.872,1.0,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
557,4355293,76.0,240.0,3.0,3.0,6.0,8.0,2.0,1.0,3.0,3.0,2.0,1.0,10.0,3.0,3448708.965,-62343.20566,-247967.7973,1.0,28975.37142,3050826.751,0.0,0.0,368906.8426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470391.6087,2978317.356,0.0,0.0,277760.47772200004,1107993.386,2.0,Independent Dealer,NACS,Wells Fargo Advisors
558,85102152015930830965,,14.0,,7.0,,13.0,,7.0,,3.0,,3.0,1.0,1.0,-1706580.61,-52136.31,-163594.72,,-1161116.58,8097.04,-553561.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1706580.61,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
559,00872152306252005472,18.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,308331.75,-1328.0,-29422.82,1.0,0.0,0.0,308331.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308331.75,0.0,0.0,0.0,,456194.0,,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
560,4454494,7.0,68.0,,,3.0,4.0,,,2.0,2.0,,,4.0,2.0,350018.15,-527.26,-29057.27,1.0,103662.7,257103.85,-10748.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92914.3,257103.85,0.0,0.0,11248.54,27247.41,,Independent Dealer,IBD,Edward Jones
561,4472316,32.0,16.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,7.0,2.0,211168.31,-1830.7,-29516.26,,167573.56,47900.81,-4306.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211168.31,0.0,0.0,0.0,167310.45,155668.48,,Independent Dealer,NACS,Wells Fargo Advisors
562,85202110404018881247,4.0,2.0,,,2.0,2.0,,,2.0,2.0,,,1.0,1.0,20150.68,,-162.14,1.0,-104.13,324.42,254.62,0.0,19675.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20150.68,0.0,0.0,0.0,,,,Independent Dealer,IBD,USA Financial Securities Corp.
563,4477717,,,,,,,,,,,,,,,-3337.045,,,,-736.155,0.0,0.0,0.0,-2600.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3337.045,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
564,4418341,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,-712161.335,-244704.44,-16246.495,,0.0,-695573.755,0.0,0.0,-16587.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-712161.335,0.0,0.0,0.0,,,,Bank/Trust,IBD,Park Avenue Securities LLC
565,10751193384602670252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.0,1.0,Independent Dealer,IBD,J.P. Morgan Chase
566,4332482,,,,,,,,,,,,,2.0,,-352132.71,,,,-1182.42,-350950.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352132.71,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
567,0334543,,,,,,,,,,,,,1.0,1.0,825303.11,,,,938995.25,-113692.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127399.0,0.0,-64879.24,-237216.65,0.0,0.0,,,,Fee-Based Adviser,RIA,"LaSalle St Securities, LLC"
568,0359179,10.0,40.0,8.0,6.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,6.0,4.0,4796357.495,,-317166.2525,2.0,57945.13,4518944.755,51920.86,0.0,167546.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6145.63,4790211.865,0.0,0.0,,468493.265,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
569,0360525,,,,,,,,,,,,,1.0,1.0,68457.73,,,,0.0,68457.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68457.73,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
570,0111905,,,,,,,,,,,,,4.0,1.0,255589.18,,,,-30504.33,300084.21,0.0,0.0,-14163.69,172.99,0.0,0.0,0.0,0.0,0.0,0.0,336115.32,-80526.14,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
571,85202151923664623469,,,,,,,,,,,,,,,-13758.55,,,,0.0,-13758.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13758.55,0.0,0.0,0.0,,,,Independent Dealer,IBD,"MML Investors Services, LLC"
572,85201160254566499497,,,,,,,,,,,,,1.0,1.0,8170.05,,,,7933.34,236.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.6,0.0,0.0,5813.45,,,,Independent Dealer,IBD,Robert W. Baird & Co. Inc.
573,85201142285268965320,,2.0,,,,1.0,,,,1.0,,,,,-4500.0,-1500.0,-3000.0,,0.0,-4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4500.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,"American Portfolios Financial Services, Inc."
574,85201143013219244997,3.0,,,,1.0,,,,1.0,,,,1.0,1.0,12242.67915,,,,0.0,3958.510404,8284.16875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12242.67915,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
575,85201120654533091854,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,-3408.425,,-12175.18,,-4075.69,667.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3408.425,0.0,0.0,0.0,,328.3,1.0,Independent Dealer,IBD,LPL Financial LLC
576,0107078,1.0,,,,1.0,,,,1.0,,,,5.0,1.0,21939.575,,,,103604.585,-81665.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73356.075,95295.65,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
577,4357925,,,,,,,,,,,,,,,-35980.25,,,,0.0,-35980.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35980.25,0.0,0.0,0.0,,,,Dual,RIA,Lincoln Investment Planning
578,0224566,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,,-754371.43,,-38442.08,,-118031.915,-639080.135,0.0,0.0,2740.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-603405.52,-150965.91,0.0,0.0,,538.185,,Dual,IBD,Benjamin F. Edwards & Company
579,4483793,23.0,60.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,4819447.14,-10525.0,-708626.46,,788309.62,579946.31,0.0,0.0,3451191.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8782.48,4810664.66,0.0,0.0,,2089157.04,1.0,Independent Dealer,NACS,Wells Fargo Advisors
580,0052826,36.0,26.0,15.0,10.0,6.0,9.0,4.0,7.0,3.0,3.0,2.0,3.0,11.0,3.0,7418538.635,-6668.0,-1619436.17,1.0,-674049.8206,6988629.435,1015651.975,0.0,88307.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8081783.385,-663244.75,0.0,0.0,1433580.8892,1154260.949,2.0,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
581,4453741,,,,,,,,,,,,,,,-75465.87,,,,-75465.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75465.87,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
582,10751172964622298706,35.0,59.0,12.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,237840.41,-69477.9,-219526.1,3.0,0.0,-48664.82,286505.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237840.41,0.0,0.0,0.0,,1687.99,,Independent Dealer,IBD,J.P. Morgan Chase
583,10751172993602531701,,,,,,,,,,,,,,,-4968.76,,,,0.0,-4968.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4968.76,0.0,0.0,0.0,,,,Independent Dealer,IBD,Joseph Gunnar & Co. LLC
584,4441806,,,,,,,,,,,,,2.0,1.0,8801290.93,,,,0.0,8801290.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8801290.93,0.0,0.0,,425000.0,1.0,Bank/Trust,NACS,Wells Fargo Private Bank
585,85102112345432781928,,,,,,,,,,,,,1.0,1.0,67959.29,,,,67959.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67959.29,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
586,0101126,,,,,,,,,,,,,3.0,2.0,700410.72,,,,213020.2,-28158.24,0.0,0.0,515548.76,0.0,0.0,0.0,0.0,0.0,19400.0,0.0,-28158.24,709168.96,0.0,0.0,,,,Independent Dealer,IBD,Janney Montgomery Scott LLC
587,4407149,32.0,13.0,1.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1039494.95,,-100859.675,,10677.965,1028816.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865370.55,174124.4,0.0,0.0,41402.42,1291078.22,2.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
588,85102162174639202012,12.0,5.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,2695.57,,-16149.23,1.0,0.0,0.0,2695.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.57,0.0,0.0,0.0,3336.7999999999997,6786.18,,Independent Dealer,IBD,"MML Investors Services, LLC"
589,85102160793672156866,4.0,,4.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,76851.72,,,,0.0,76851.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76851.72,0.0,0.0,0.0,,71998.36,,Independent Dealer,IBD,"Pruco Securities, LLC"
590,85202113375344918536,,,,,,,,,,,,,1.0,1.0,8142.0,,,,0.0,8142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8142.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,Cetera Advisor Networks LLC
591,0308875,2.0,16.0,,1.0,1.0,3.0,,1.0,1.0,3.0,,1.0,4.0,3.0,257824.56,,-50779.43,,78814.68,156151.06,0.0,0.0,22858.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257824.56,0.0,0.0,0.0,,26561.5,,Independent Dealer,NACS,Wells Fargo Advisors
