CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,refresh_date
85102112463500346253,4,1,,,3,1,,,2,1,,,3,2,61129.336,105,20235,,-1227.4,1,5999.51,55129.826,0,0,0,0,0,0,0,0,0,0,61129.336,0,0,0,12/31/2018
0339594,,,,,,,,,,,,,,,-8656.31,,,,,,-1171.87,-7484.44,0,0,0,0,0,0,0,0,0,0,-8656.31,0,0,0,12/31/2018
85202133573764663217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4467150,,1,,,,1,,,,1,,,,,-30811.05,2546.98,,,-203.58,,-30811.05,0,0,0,0,0,0,0,0,0,0,0,-30811.05,0,0,0,12/31/2018
0229775,,,,,,,,,,,,,,,3330.3,,,,,,5000,-1669.7,0,0,0,0,0,0,0,0,0,0,3330.3,0,0,0,12/31/2018
85101151643806414960,,,,,,,,,,,,,,,-13017.77,,,,,,-7498.61,0,-5519.16,0,0,0,0,0,0,0,0,0,-13017.77,0,0,0,12/31/2018
4327742,,1,,,,1,,,,1,,,,,-60286.43,,,,-2601.88,,-53724.23,-6562.2,0,0,0,0,0,0,0,0,0,0,-13646.22,-46640.21,0,0,12/31/2018
4496997,,,,,,,,,,,,,1,1,513500,,,,,,0,513500,0,0,0,0,0,0,0,0,0,0,513500,0,0,0,12/31/2018
0293891,1,3,1,2,1,2,1,1,1,2,1,1,1,,-139106.26,,10479.73,,-132890.16,,-34681.11,1189.22,3573,0,-109187.37,0,0,0,0,0,0,0,-47403.67,-91702.59,0,0,12/31/2018
85201120385210947726,,8,,,,1,,,,1,,,2,2,258661.49,,,,-8892.54,,220923.55,0,37737.94,0,0,0,0,0,0,0,0,0,258661.49,0,0,0,12/31/2018
4387988,,,,,,,,,,,,,,,-5120.257923,,,,,,0,-5120.257923,0,0,0,0,0,0,0,0,0,0,-5120.257923,0,0,0,12/31/2018
85201142275770001600,,,,,,,,,,,,,,,-13866,,,,,,-5944,0,-7922,0,0,0,0,0,0,0,0,0,-13866,0,0,0,12/31/2018
4383306,1,,1,,1,,1,,1,,1,,3,2,376249.3975,,24730.5,,,,219413.545,0,156835.8525,0,0,0,0,0,0,0,156835.8525,0,0,219413.545,0,0,12/31/2018
85202150895706365635,,,,,,,,,,,,,,,301,,,,,,301,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,12/31/2018
10761183185283278634,,3,,,,1,,,,1,,,,,-287.86,438.47,,-120.02,-606.31,,-287.86,0,0,0,0,0,0,0,0,0,0,0,-287.86,0,0,0,12/31/2018
0058672,,,,,,,,,,,,,,,-7630.55,,,,,,-7630.55,0,0,0,0,0,0,0,0,0,0,0,-7630.55,0,0,0,12/31/2018
4342418,16,4,4,2,3,4,1,2,3,3,1,2,6,3,289054.35,34862.62,111756.47,-34267.38,-64757.32,,127365.88,142954.3,18734.17,0,0,0,0,0,0,0,0,0,355989.35,-66935,0,0,12/31/2018
85201171065076518314,,1,,,,1,,,,1,,,1,,4143.89,,,,-6507.61,,4143.89,0,0,0,0,0,0,0,0,0,0,0,4143.89,0,0,0,12/31/2018
0080867,184,122,22,22,6,5,3,4,3,3,2,3,10,2,357390.635,41587.71,1116112.53,-6585.36,-1147649.68,2,-532758.365,146912.83,904507.62,0,-161271.45,0,0,0,0,0,0,0,860030.455,-499124.83,0,-3514.99,12/31/2018
4334008,5,10,4,2,4,4,3,1,2,3,2,1,8,3,1591379.291,,88625.30152,-5001,-112996.4814,2,96516.36941,-261868.1812,41498.25132,0,1715232.851,0,0,0,0,0,0,0,320263.5532,1271115.738,0,0,12/31/2018
10761190986702632513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
10751172496075479416,11,3,2,,2,1,2,,2,1,2,,2,2,101257.06,3216.58,51519.22,,-3962.89,,63550.52,0,37706.54,0,0,0,0,0,0,0,0,0,101257.06,0,0,0,12/31/2018
85102150804221066901,,,,,,,,,,,,,,,3000.01,,,,,,0,3000.01,0,0,0,0,0,0,0,0,0,0,3000.01,0,0,0,12/31/2018
85201110354336006452,26,,,,1,,,,1,,,,1,1,53440.65,959.92,12464.58,,,,0,-1011.99,0,0,0,0,0,54452.64,54452.64,0,0,0,-1011.99,0,0,0,12/31/2018
4411816,,,,,,,,,,,,,4,2,270794.8,,,-31058.175,,,129269.38,168975.04,-31058.175,0,3582.065,26.49,0,0,0,0,0,0,167136.36,103658.44,0,0,12/31/2018
85202170324504647667,,1,,,,1,,,,1,,,,,-5780.95,,,,-2070.3175,,-2070.3175,-1752.53,-1958.1025,0,0,0,0,0,0,0,0,0,-5780.95,0,0,0,12/31/2018
00872152306271607164,346,12,,1,10,3,,1,3,3,,1,8,3,222796.31,1506.37,173411.75,-2500,-49049.04,2,228851.56,0,24913.2,0,-36096.04,0,0,5127.59,259845.35,0,0,0,-37049.04,0,0,0,12/31/2018
85102142304820108053,,3,,,,2,,,,1,,,,,-25518.86,,,-9929.87,-4716.53,,-15728.22,0,-3607.8,0,-6182.84,0,0,0,0,0,0,0,-25518.86,0,0,0,12/31/2018
10751173255960103818,,12,,,,1,,,,1,,,,,-6105.48,,,,-5997.75,,-6105.48,0,0,0,0,0,0,0,0,0,0,0,-6105.48,0,0,0,12/31/2018
85202131115346217932,15,12,,,2,2,,,2,2,,,1,1,7148.73,11.5,8628.41,-2.02,-1682.86,,254.73,6894,0,0,0,0,0,0,0,0,0,0,7148.73,0,0,0,12/31/2018
4329265,,,,,,,,,,,,,,,-4495.36,,,,,,-4495.36,0,0,0,0,0,0,0,0,0,0,0,-4495.36,0,0,0,12/31/2018
4325903,9,1,5,1,3,1,2,1,2,1,1,1,4,1,264943.79,,86582.88,,-11354.86,2,0,-81659.1,346602.89,0,0,0,0,0,0,0,97004.85,0,481326.51,-313387.57,0,0,12/31/2018
10761172664134606580,2,1,,,1,1,,,1,1,,,,,-7979.53,2322.9,448.995,,-1336.875,1,-339.76,-7639.77,0,0,0,0,0,0,0,0,0,0,-7979.53,0,0,0,12/31/2018
1757061,,,,,,,,,,,,,3,1,-98693.365,,,,,,-101588.175,-13582.085,24610.475,0,-8133.58,0,0,0,0,0,24625,0,-123318.365,0,0,0,12/31/2018
4340776,,5,,1,,1,,1,,1,,1,3,2,-641521.26,,,,-37514.44,,-685301.94,-41060.34,27541.02,0,0,57300,0,0,0,0,106560,0,-211322.42,-536758.84,0,0,12/31/2018
85201112743363204901,4,,,,2,,,,1,,,,,,4695.08,368.22,744.46,,,2,4695.08,0,0,0,0,0,0,0,0,0,0,0,4695.08,0,0,0,12/31/2018
10761190464066651610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85101160864089885482,27,44,2,,4,4,1,,3,3,1,,,,-5673.63,406.97,40353.62,,-13419.29,1,-5483.99,-189.35,-0.29,0,0,0,0,0,0,0,0,0,-5673.63,0,0,0,12/31/2018
85102120903504289947,5,16,4,1,1,1,1,1,1,1,1,1,1,1,882764.8947,,159984,-333.3,-22664.4,,0,882764.8947,0,0,0,0,0,0,0,0,0,0,300.363294,882464.5314,0,0,12/31/2018
85101142965202350790,,1,,,,1,,,,1,,,5,2,552908.77,,,,-8100,,0,78540.81,474367.96,0,0,0,0,0,0,0,0,0,552908.77,0,0,0,12/31/2018
85101121444901078088,157,954,1,2,7,7,1,1,3,3,1,1,5,2,171991.05,13150,115716.82,-55.185,-247549.34,,-436481.215,56338.925,552133.34,0,0,0,0,0,0,0,0,0,171991.05,0,0,0,12/31/2018
4350775,4,1,,,1,1,,,1,1,,,2,,-981931.64,,157.39,,-36.91,,0,-983465.265,1533.625,0,0,0,0,0,0,0,0,0,75388.03,-1057319.67,0,0,12/31/2018
4438065,,2,,,,1,,,,1,,,2,2,1169918.885,,,-4177.321964,-4231.902878,,3334.49,1057762.767,0,0,108821.6285,0,0,0,0,0,0,0,1169918.885,0,0,0,12/31/2018
85201122475034150574,,,,,,,,,,,,,,,-8459.68,,,,,,-8459.68,0,0,0,0,0,0,0,0,0,0,0,-8459.68,0,0,0,12/31/2018
10751200345734521724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
10761193063703672988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4322070,3,16,,1,2,2,,1,2,2,,1,1,1,-114752.1,,9949,-52120.11,-72580.99,2,-61368.99,9244,-62627.11,0,0,0,0,0,0,0,0,0,-114752.1,0,0,0,12/31/2018
0096754,56,20,10,6,7,6,1,3,2,2,1,2,8,2,1101450.185,72601.275,673608.72,-67193.105,-246901.785,1,1879338.11,-194318.41,5567.995,0,-589137.51,0,0,0,0,0,0,0,-119392.08,1220842.265,0,0,12/31/2018
4433188,,,,,,,,,,,,,1,1,10524.17,,,,,,0,10524.17,0,0,0,0,0,0,0,0,0,0,10524.17,0,0,0,12/31/2018
85202120455947741016,,1,,,,1,,,,1,,,,,-7972.645,,,,-46.165,,-4955.595,-3017.05,0,0,0,0,0,0,0,0,0,0,-7972.645,0,0,0,12/31/2018
4472529,2,,,,1,,,,1,,,,,,-628.89,,2728.5,,,1,-1267.1,638.21,0,0,0,0,0,0,0,0,0,0,-628.89,0,0,0,12/31/2018
85101150863531496866,,2,,,,1,,,,1,,,,,-11399.95,,,,-1263.92,,-1263.92,-10136.03,0,0,0,0,0,0,0,0,0,0,-11399.95,0,0,0,12/31/2018
0299880,3,82,,,1,4,,,1,2,,,4,1,1629811.33,,4818.93,-3006.5,-55978.595,,-78529.895,1725830.48,0,0,-17489.255,0,0,0,0,0,0,0,-261685.205,1891496.535,0,0,12/31/2018
4478866,,,,,,,,,,,,,,,-35510.06,,,,,,232.65,-35742.71,0,0,0,0,0,0,0,0,0,0,-35510.06,0,0,0,12/31/2018
85101113803760346721,37,26,18,15,10,11,6,7,2,2,1,1,7,2,799049.23,5000.77,783942.39,-75601.89,-674142.75,4,0,787543.95,0,0,0,0,0,11505.28,0,0,0,0,799049.23,0,0,0,12/31/2018
0099399,,,,,,,,,,,,,1,1,134506.47,,,,,,-20279.77,0,0,0,154786.24,0,0,0,0,0,0,0,-20279.77,154786.24,0,0,12/31/2018
85201113073296171596,,,,,,,,,,,,,1,1,-7026.63,,,,,,0,-26726.63,0,0,0,0,0,19700,0,0,19700,0,-26726.63,0,0,0,12/31/2018
0096215,38,40,20,11,5,6,2,5,1,2,1,2,7,2,3503682.14,,1747890.15,-50345.5,-611701.89,,3935044.59,40655.19,-348.81,0,-471668.83,0,0,0,0,0,0,0,40845.54,3462836.6,0,0,12/31/2018
85201112123828876039,3,,2,,2,,2,,1,,1,,2,1,41397.105,,35000,,,2,37167.055,4230.05,0,0,0,0,0,0,0,0,0,0,41397.105,0,0,0,12/31/2018
10751181315296786888,,1,,1,,1,,1,,1,,1,,,-30000,,,,-30000,,0,-30000,0,0,0,0,0,0,0,0,0,0,-30000,0,0,0,12/31/2018
85102130594491535641,,3,,,,3,,,,2,,,1,1,-14575.225,,,,-10004.6,,-26270.105,11694.88,0,0,0,0,0,0,0,0,0,0,-14575.225,0,0,0,12/31/2018
85102132713732771796,,,,,,,,,,,,,,,-4655.89,,,,,,-4655.89,0,0,0,0,0,0,0,0,0,0,0,-4655.89,0,0,0,12/31/2018
0316785,41,5,3,1,7,2,2,1,3,2,2,1,9,4,517520.26,4673.66,156372.53,,-15463.38,2,83212.82,332464.15,90593.29,0,11250,0,0,0,0,0,0,0,517520.26,0,0,0,12/31/2018
4490648,2,5,,,1,2,,,1,1,,,,,-16838.56,1429.98,407.97,,-2395.66,1,-16838.56,0,0,0,0,0,0,0,0,0,0,0,-16838.56,0,0,0,12/31/2018
85102112253525502808,73,44,3,2,11,6,3,2,3,3,2,1,9,2,449681.71,9772.795,180143.42,-14726.44,-72910.645,3,151604.015,296598.33,1479.365,0,0,0,0,0,0,0,0,0,449681.71,0,0,0,12/31/2018
85201153094349661273,3,,2,,2,,2,,2,,2,,2,2,52110.95,,56608.03,,,1,31692.06,0,20418.89,0,0,0,0,0,0,0,0,0,52110.95,0,0,0,12/31/2018
85102151883451037719,9,2,1,,4,2,1,,3,2,1,,4,3,76357.54,,39729.15,,-3252,2,47095.39,8500,20762.15,0,0,0,0,0,0,0,0,0,76357.54,0,0,0,12/31/2018
4412692,,,,,,,,,,,,,1,1,33803.89,,,,,,57501.3,0,-23697.41,0,0,0,0,0,0,0,0,0,-43574.28,0,0,77378.17,12/31/2018
85201140874026527293,7,12,,,1,4,,,1,2,,,,,-9175.8,645.24,1618.73,,-11114.56,1,-3604.82,0,0,0,-5570.98,0,0,0,0,0,0,0,-9175.8,0,0,0,12/31/2018
0330343,15,131,5,17,6,3,3,1,3,2,2,1,6,3,2046980.77,,113033.72,-10700,-669362.82,3,1397756,618325.34,0,0,0,0,0,30899.43,30899.43,0,44790,0,1971291.34,0,0,0,12/31/2018
0231217,1,1,,,1,1,,,1,1,,,6,1,-15152.22,,315.03,-2161.37,-2250.46,,-62684.48,171654.98,0,0,-124122.72,0,0,0,0,0,0,0,251540.56,-266692.78,0,0,12/31/2018
4444560,5,51,2,6,2,3,2,2,2,2,2,2,5,2,778373.825,543.1575,97669.9775,-77396.355,-288352.0525,,121990.7875,656383.0375,0,0,0,0,0,0,0,0,0,0,81242.0225,697131.8025,0,0,12/31/2018
0026476,,,,,,,,,,,,,,,-217215.61,,,,,,-6862.56,-210353.05,0,0,0,0,0,0,0,0,0,0,-217215.61,0,0,0,12/31/2018
0096866,,,,,,,,,,,,,1,,-66370.705,,,,,,-312.785,-67984.4,1926.48,0,0,0,0,0,0,0,0,0,-66370.705,0,0,0,12/31/2018
4488132,,,,,,,,,,,,,1,1,34705.14,,,,,,34705.14,0,0,0,0,0,0,0,0,0,0,0,34705.14,0,0,0,12/31/2018
85202142414155981489,,,,,,,,,,,,,,,-14077.23,,,,,,-14077.23,0,0,0,0,0,0,0,0,0,0,0,-14077.23,0,0,0,12/31/2018
85101123554181885343,2,,,,1,,,,1,,,,,,-4549.08,,34.8,,-0.7,,-3718.16,0,-830.92,0,0,0,0,0,0,0,0,0,-4549.08,0,0,0,12/31/2018
10751171964323656016,,3,,,,2,,,,2,,,,,-4789.83,,,,-1289.83,,-15,0,-4774.83,0,0,0,0,0,0,0,0,0,-4789.83,0,0,0,12/31/2018
0091420,12,13,,1,2,10,,1,1,3,,1,6,1,782635.61,,28425.145,-39341.14,-70957.125,,1482083.575,-41424.9,-173907.725,0,-484115.34,0,0,0,0,0,0,0,1165981.34,-383345.73,0,0,12/31/2018
10761180033867711014,6,3,3,,3,2,1,,2,1,1,,1,1,402437.99,,414073.43,,-11635.44,3,400000,2437.99,0,0,0,0,0,0,0,0,0,0,2437.99,400000,0,0,12/31/2018
10751173595115770689,,1,,,,1,,,,1,,,,,2404.51,,,,-521.11,,2404.51,0,0,0,0,0,0,0,0,0,0,0,2404.51,0,0,0,12/31/2018
0041780,2,4,2,,2,1,2,,2,1,2,,2,1,97553.09542,,556000.2,,-119.988,1,-32881.0549,-45324.587,-627.177276,0,-323614.0854,0,500000,0,0,500000,0,0,-134833.0192,-267613.8854,0,0,12/31/2018
4408868,,,,,,,,,,,,,2,2,94653.1,,,,,,9323.19,0,0,0,85329.91,0,0,0,0,0,0,0,94653.1,0,0,0,12/31/2018
0162771,,,,,,,,,,,,,,,-14887.66,,,,,,-8002.8,-6884.86,0,0,0,0,0,0,0,0,0,0,-14887.66,0,0,0,12/31/2018
4380344,,3,,,,1,,,,1,,,2,1,-161543.54,,,,-956.08,,-110204.98,10592.67,-61931.23,0,0,0,0,0,0,0,0,0,-146931.98,-14611.56,0,0,12/31/2018
0339341,11,,,,1,,,,1,,,,2,1,94705.69,,26642.38,,,,1376.62,-6493.16,99822.23,0,0,0,0,0,0,0,0,0,94705.69,0,0,0,12/31/2018
85202141473297739373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
0358029,4,4,1,,2,2,1,,2,2,1,,2,1,-27171.26,,25017.82,,-1418.97,,44826.03,-71881.53,-115.76,0,0,0,0,0,0,0,0,0,-27171.26,0,0,0,12/31/2018
4483741,,,,,,,,,,,,,,,-31406.07,,,,,,0,-31406.07,0,0,0,0,0,0,0,0,0,0,-31406.07,0,0,0,12/31/2018
85202131485343015947,31,31,,,2,2,,,1,1,,,1,1,75487.71,824.42,19561.56,-43.27,-6322.39,,75487.71,0,0,0,0,0,0,0,0,0,0,0,75487.71,0,0,0,12/31/2018
85201112834406262251,3,,,,1,,,,1,,,,,,-331644.5,146.69,4436.22,,,1,2076.15,-333720.65,0,0,0,0,0,0,0,0,0,0,-331644.5,0,0,0,12/31/2018
0299963,2,21,1,3,2,3,1,2,2,2,1,1,5,2,876411.9448,33330,100128.945,-94680.165,-137522.9425,,22924.97071,851236.9673,2250.006739,0,0,0,0,0,0,0,9550,0,27717.35552,839144.5892,0,0,12/31/2018
0284722,,,,,,,,,,,,,2,1,174277.79,,,,,,174277.79,0,0,0,0,0,0,0,0,0,0,0,13200,161077.79,0,0,12/31/2018
85201120536028060988,,1,,,,1,,,,1,,,,,-69313.98109,,,,-914.34189,,-69313.98109,0,0,0,0,0,0,0,0,0,0,0,-69313.98109,0,0,0,12/31/2018
4417563,21,,5,,9,,5,,2,,2,,8,3,201169.84,5188.53,182232.9,,,9,11143.95,13748.41,0,0,0,0,0,176277.48,0,0,0,0,201169.84,0,0,0,12/31/2018
85102150213758811776,10,2,,1,2,2,,1,2,1,,1,1,1,-6571.815,,2434.81,,-38250.26,1,30470.335,-37042.15,0,0,0,0,0,0,0,0,0,0,-6571.815,0,0,0,12/31/2018
4457956,22,57,,,2,3,,,1,2,,,,,-69094.29,5022.06,12171.28,,-45157.77,,-64605.42,0,-4238.19,0,-250.68,0,0,0,0,0,0,0,-69094.29,0,0,0,12/31/2018
10751171525899829587,4,7,1,3,1,1,1,1,1,1,1,1,1,1,6684.48,,22500,,-68315.52,,0,0,6684.48,0,0,0,0,0,0,0,0,0,6684.48,0,0,0,12/31/2018
4302848,,1,,1,,1,,1,,1,,1,2,2,-215677.51,,,,-198709.08,,6391.1,-236618.61,14550,0,0,0,0,0,0,0,14550,0,-230227.51,0,0,0,12/31/2018
4306085,4,4,1,,2,2,1,,2,2,1,,2,1,411474.36,,62732.3,-512.44,-6473.87,,419495.84,-11837.22,3815.74,0,0,0,0,0,0,0,0,0,-8021.48,393346.97,0,26148.87,12/31/2018
10761180465639391010,2,,1,,1,,1,,1,,1,,1,1,27082.62,,27082.62,,,1,0,0,27082.62,0,0,0,0,0,0,0,0,0,27082.62,0,0,0,12/31/2018
0355022,1,2,,1,1,2,,1,1,1,,1,10,2,1760835.61,,179.995,,-37316.47,,1237379.4,-5124.17,536817.5,0,-8237.12,0,0,0,0,0,622587.5,0,1008663.845,-222598.97,0,352183.235,12/31/2018
4358316,12,14,2,,1,4,1,,1,3,1,,4,2,337537.93,2856.48,52343.9,,-16316.48,,98734.27,239050.53,-246.87,0,0,0,0,0,0,0,0,0,337537.93,0,0,0,12/31/2018
4308982,2,,,,1,,,,1,,,,,,-76422.29,,394.82,,,,-76422.29,0,0,0,0,0,0,0,0,0,0,0,-7377.18,-69045.11,0,0,12/31/2018
4320902,,,,,,,,,,,,,1,,-1432007.03,,,,,,-1429753.485,-24.81,0,0,0,-2228.735,0,0,0,0,0,0,-1437235.33,5228.3,0,0,12/31/2018
4321270,,,,,,,,,,,,,3,1,286868.56,,,,,,0,286868.56,0,0,0,0,0,0,0,0,0,0,286868.56,0,0,0,12/31/2018
85102153394473482823,74,366,5,4,1,1,1,1,1,1,1,1,1,1,75026.91,,110965.14,-5168.95,-309044.4,,83360.58,0,-8333.67,0,0,0,0,0,0,0,0,0,75026.91,0,0,0,12/31/2018
10751173694549922089,1,,,,1,,,,1,,,,,,488.805,,73.44,,,,488.805,0,0,0,0,0,0,0,0,0,0,0,488.805,0,0,0,12/31/2018
10761171465218631183,,,,,,,,,,,,,,,-30162.99,,,,,,0,-30162.99,0,0,0,0,0,0,0,0,0,0,-30162.99,0,0,0,12/31/2018
4399221,13,14,1,,1,2,1,,1,1,1,,1,1,-55130.51,1139.17,38955.83,-61619.54,-10210.34,,-48843.96,-17176.1,0,0,0,10889.55,0,0,0,0,0,0,-55130.51,0,0,0,12/31/2018
0272683,8,13,,,2,4,,,1,2,,,1,,-55202.25,,23387.53,,-40744.47,,541.11,-42046.21,-13697.15,0,0,0,0,0,0,0,29100,0,-84302.25,0,0,0,12/31/2018
85102152775663438563,,,,,,,,,,,,,1,1,150242.025,,,-33239.65,,,207186.555,-43395.96,-13548.57,0,0,0,0,0,0,0,0,0,-57237.975,207480,0,0,12/31/2018
85101132303528720478,12,,,,1,,,,1,,,,1,1,6151.145,19.96,5682.7,,,,0,0,6151.145,0,0,0,0,0,0,0,0,0,6151.145,0,0,0,12/31/2018
4409966,3,7,,3,2,3,,1,2,2,,1,2,2,291796.32,,501.77,,-59496.56,,283942.95,7853.37,0,0,0,0,0,0,0,0,0,0,291796.32,0,0,0,12/31/2018
10751190563027801568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85201152013577029095,2,9,,,1,2,,,1,2,,,1,,-13402.83,30.85,307.85,-160.53,-2732.76,,-2963.68,-8670.11,-1443.62,0,-325.42,0,0,0,0,0,0,0,-13402.83,0,0,0,12/31/2018
4355778,,,,,,,,,,,,,,,-4192.13,,,,,,0,-4192.13,0,0,0,0,0,0,0,0,0,0,-4192.13,0,0,0,12/31/2018
4452350,1,2,,1,1,2,,1,1,1,,1,1,,-111810.4051,,1463.960256,,-32398.235,1,-99051.485,-14222.88037,1463.960256,0,0,0,0,0,0,0,0,0,-111810.4051,0,0,0,12/31/2018
4442722,,,,,,,,,,,,,,,-28422.49,,,,,,-28422.49,0,0,0,0,0,0,0,0,0,0,0,-28422.49,0,0,0,12/31/2018
4365154,31,11,5,1,3,3,1,1,2,2,1,1,4,2,164109.73,6794,129047.91,,-36916.17,1,112474.73,51635,0,0,0,0,0,0,0,0,0,0,164109.73,0,0,0,12/31/2018
85201162903323981440,73,79,1,1,2,1,1,1,2,1,1,1,2,2,299249.2848,4487.3008,361789.868,-3750.972,-63276.912,2,284688.864,0,14560.4208,0,0,0,0,0,0,0,0,0,299249.2848,0,0,0,12/31/2018
85201131773914028555,,,,,,,,,,,,,,,-3434.56,,,,,,-3434.56,0,0,0,0,0,0,0,0,0,0,0,-3434.56,0,0,0,12/31/2018
4334043,15,13,3,2,5,6,2,1,3,3,2,1,6,3,341535.39,15359.82,117031.58,-201.85,-63346.98,5,14665.39,279607.78,47262.22,0,0,0,0,0,0,0,0,0,341535.39,0,0,0,12/31/2018
0276781,,,,,,,,,,,,,2,2,49403.3,,,,,,0,29100,20303.3,0,0,0,0,0,0,0,49403.3,0,0,0,0,0,12/31/2018
0288003,,,,,,,,,,,,,1,,-7540.425,,,,,,-7540.425,0,0,0,0,0,0,0,0,0,0,0,-25095.065,17554.64,0,0,12/31/2018
10761190755874527060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
6669049,,1,,,,1,,,,1,,,3,2,-336831.71,,,,-2502.625,,-6002.025,-493839.185,74857,0,0,88152.5,0,0,0,0,88152.5,0,-424984.21,0,0,0,12/31/2018
10751172604557786416,,,,,,,,,,,,,2,2,21590,,,,,,10326,0,11264,0,0,0,0,0,0,0,0,0,21590,0,0,0,12/31/2018
0285465,127,87,5,2,1,2,1,2,1,2,1,2,6,3,1302183.065,14564.5,287890.91,-9526.3,-262608.365,,927325.43,362545.135,12312.5,0,0,0,0,0,0,0,12312.5,0,555881.395,733989.17,0,0,12/31/2018
4328777,,,,,,,,,,,,,,,2073.44,,,,,,0,2073.44,0,0,0,0,0,0,0,0,0,0,2073.44,0,0,0,12/31/2018
4330019,,,,,,,,,,,,,1,1,9319.6,,,,,,0,9319.6,0,0,0,0,0,0,0,0,0,0,9319.6,0,0,0,12/31/2018
0033476,39,11,,1,4,5,,1,4,3,,1,13,4,686504.9962,,16029.635,,-39408.375,1,70895.08696,589076.5692,13819.38,0,12713.96,0,0,0,0,0,145500,0,203929.9623,337075.0339,0,0,12/31/2018
4476012,,,,,,,,,,,,,3,2,-49881.25,,,,,,6212.845,-105280.215,54712.42,0,-5526.3,0,0,0,0,0,0,0,-49881.25,0,0,0,12/31/2018
4480567,298,368,85,82,10,10,6,10,4,4,4,4,7,2,608272.2707,97721.172,2509729.757,-318800.8011,-2760050.294,2,-2500350.091,1134800.058,-906640.015,0,2880462.319,0,0,0,0,0,0,0,608272.2707,0,0,0,12/31/2018
10751182805306770880,24,,,,1,,,,1,,,,1,1,14270.85,124.59,14146.26,,,1,14270.85,0,0,0,0,0,0,0,0,0,0,0,14270.85,0,0,0,12/31/2018
0097630,,1,,,,1,,,,1,,,5,2,261770.885,,,,-3399.9,,156663.14,105107.745,0,0,0,0,0,0,0,0,0,0,164002.805,97768.08,0,0,12/31/2018
0099875,7,11,3,4,6,8,3,4,3,3,2,2,14,3,1944774.561,4318.564767,440190.2966,-121398.059,-163703.3147,2,-153684.933,1704688.611,183479.4836,0,210291.4,0,0,0,0,0,0,0,708136.0226,1236638.539,0,0,12/31/2018
85102112246105342101,,15,,2,,3,,1,,2,,1,2,2,275529.8,,,-15.3,-52439.03,,31682.44,245418.45,-1571.09,0,0,0,0,0,0,0,0,0,275529.8,0,0,0,12/31/2018
4449961,,,,,,,,,,,,,2,2,170565.26,,,,,,0,96468.12,0,0,74097.14,0,0,0,0,0,0,0,74097.14,96468.12,0,0,12/31/2018
10751172123942446585,,2,,,,2,,,,1,,,3,1,217500,,,,-2782,,217500,0,0,0,0,0,0,0,0,0,0,0,217500,0,0,0,12/31/2018
10751192906067120936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
10751193785573606893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4321543,48,1,1,,2,1,1,,1,1,1,,3,,4725.93,658.51,21098.76,-333.97,-49.67,2,4725.93,0,0,0,0,0,0,0,0,0,0,0,4725.93,0,0,0,12/31/2018
85201132424323561163,7,7,3,,3,3,1,,2,2,1,,2,1,17612.3425,,123072.6725,-5841.2375,-26159.7025,2,13829.8075,3782.535,0,0,0,0,0,0,0,0,0,0,17612.3425,0,0,0,12/31/2018
85201132375829677716,28,1,1,,5,1,1,,4,1,1,,5,3,84696.51,30560.46,77935.56,-6371,-688.98,3,21276.61,66925.02,-20029.16,0,15278.85,0,0,1245.19,1245.19,0,0,0,83451.32,0,0,0,12/31/2018
0297146,3,2,1,1,1,1,1,1,1,1,1,1,1,1,-485456.34,,25053,,-25230422.69,,-182547.935,-364717.815,0,0,61809.41,0,0,0,0,0,0,0,-87756.425,-218444.18,0,-179255.735,12/31/2018
