CONTACT_ID,sales_12M,new_Fund_added_12M,refresh_date
85202160995441006612,,,12/31/2019
0265163,20734.35,,12/31/2019
4348234,,,12/31/2019
85101151636188469816,13818,,12/31/2019
4468603,143393.89,9,12/31/2019
4429139,,,12/31/2019
0229506,914.98,1,12/31/2019
85101133453723741885,67244.01,,12/31/2019
4493245,78234.96,,12/31/2019
4363768,,,12/31/2019
4339294,1663136.215,2,12/31/2019
1779693,,,12/31/2019
4435657,248050.1706,1,12/31/2019
4478425,143.21,1,12/31/2019
4314862,,,12/31/2019
4356740,,,12/31/2019
4434668,,,12/31/2019
85102110383660320548,24317.3325,6,12/31/2019
10751192495202412252,3480.28,1,12/31/2019
85201122904350771605,203.467352,1,12/31/2019
4314914,,,12/31/2019
4460275,,,12/31/2019
4448478,239754.02,,12/31/2019
85102130675153765503,64214.95,2,12/31/2019
4372104,,,12/31/2019
85201133754728058702,30591.88,3,12/31/2019
4310583,33323.95,,12/31/2019
4316836,34500,,12/31/2019
4315768,213.706066,,12/31/2019
4440590,,,12/31/2019
0117380,,,12/31/2019
0319337,1284000,,12/31/2019
0089200,18889,,12/31/2019
4336056,31568.43,,12/31/2019
85202112105994222728,172025.88,3,12/31/2019
10761173127798913133,10050.72,,12/31/2019
4368930,,,12/31/2019
0117478,,,12/31/2019
85102112455114240837,,,12/31/2019
0274801,,,12/31/2019
85202131034678008641,,,12/31/2019
4447000,,,12/31/2019
0332959,165947.165,3,12/31/2019
0347171,3563742.58,,12/31/2019
10751192743822607398,,,12/31/2019
4455970,97806.58,1,12/31/2019
4305328,71735.1425,,12/31/2019
4396088,,,12/31/2019
85101140426425216390,,,12/31/2019
0064569,692035.5,,12/31/2019
10761182514064689505,5398.4,2,12/31/2019
4497897,,,12/31/2019
4500239,6816,1,12/31/2019
0102724,,,12/31/2019
0022001,11717.1615,,12/31/2019
85202142584948921006,69987,,12/31/2019
85102113733672136271,1395.48,,12/31/2019
00872161993605447423,,,12/31/2019
85102142354332402032,2203.63,,12/31/2019
85201163415240816330,3839521.779,5,12/31/2019
4494579,,,12/31/2019
85202123046154266615,1242.47,,12/31/2019
85101170403797629007,,,12/31/2019
4380025,,,12/31/2019
85202131473420636625,536920.185,,12/31/2019
10751173214014641218,28805,,12/31/2019
4412612,9652.92,,12/31/2019
4438300,23400,1,12/31/2019
85201140734000597350,,,12/31/2019
85201141694078692245,9167.52,,12/31/2019
0057350,,,12/31/2019
0062188,,,12/31/2019
85101141754551705801,458.86,1,12/31/2019
4301594,10000,1,12/31/2019
85101103644163886532,,,12/31/2019
85101123333561686983,6319.368,,12/31/2019
85102150213758811776,,,12/31/2019
0344015,108845,1,12/31/2019
4487573,,,12/31/2019
4442232,,,12/31/2019
85101120123930470716,,,12/31/2019
0265494,786,,12/31/2019
10761192684004131202,24954.92,1,12/31/2019
4435021,815.87,,12/31/2019
4497610,49192.81,,12/31/2019
0249411,,,12/31/2019
85101170094015341663,,,12/31/2019
85202130385731872800,510495.005,2,12/31/2019
10751191435822232515,41729.23,1,12/31/2019
0262251,,,12/31/2019
85201111893793520313,421397.25,,12/31/2019
0347290,,,12/31/2019
0359350,,,12/31/2019
4475604,,,12/31/2019
85201133084772281030,7699.74,,12/31/2019
85102140303349544384,15933.56,,12/31/2019
10751172254371333986,,,12/31/2019
0348094,,,12/31/2019
85202160354077627498,,,12/31/2019
85202171025103488143,,,12/31/2019
0354757,,,12/31/2019
4452992,,,12/31/2019
10761171865169066974,,,12/31/2019
85101140452935863640,28514.765,,12/31/2019
85101121054586759136,,,12/31/2019
4314172,,,12/31/2019
4459151,23773.2975,1,12/31/2019
0066341,3695.03,,12/31/2019
4349501,,,12/31/2019
0064281,5347,1,12/31/2019
85202120824965789834,,,12/31/2019
10761182387645310556,,,12/31/2019
85201160183503227576,,,12/31/2019
0115378,,,12/31/2019
1762889,,,12/31/2019
10751200055095100430,,,12/31/2019
0281764,1078101,,12/31/2019
0064053,289921.725,2,12/31/2019
10751173565134163989,,,12/31/2019
85202140523228591876,,,12/31/2019
85101131043225879739,,,12/31/2019
4407149,1291078.22,2,12/31/2019
4303663,726.735,,12/31/2019
85201113073296171596,,,12/31/2019
4306896,,,12/31/2019
4499498,428.84,,12/31/2019
85102142884131783141,,,12/31/2019
85201110378216437645,5666.93,1,12/31/2019
4383448,,,12/31/2019
4498700,709100,1,12/31/2019
4403802,341335.63,1,12/31/2019
4422022,40000,1,12/31/2019
0024428,,,12/31/2019
4418956,,,12/31/2019
4368657,,,12/31/2019
10751173223049106107,,,12/31/2019
4303762,47536.27,1,12/31/2019
0287987,,,12/31/2019
4490809,109750.03,1,12/31/2019
4481450,,,12/31/2019
4422645,,,12/31/2019
0343562,48995.1,1,12/31/2019
0251799,1010845.346,1,12/31/2019
4411816,1000039,,12/31/2019
4409342,,,12/31/2019
4475465,,,12/31/2019
85201140383611521794,,,12/31/2019
10751192853649410299,0.855,1,12/31/2019
4387988,,,12/31/2019
4458762,,,12/31/2019
10761172044218019943,,,12/31/2019
4306642,,,12/31/2019
4475566,10953.59,,12/31/2019
85101112574360261322,,,12/31/2019
0349463,,,12/31/2019
85101140553943450743,,,12/31/2019
4461083,,,12/31/2019
85101103414918072952,,,12/31/2019
10751192063927288476,,,12/31/2019
85201153554770362557,45000,,12/31/2019
1386937,,,12/31/2019
85201112255007872852,7000,,12/31/2019
0189964,179.44,,12/31/2019
85101112275139715363,,,12/31/2019
4481908,,,12/31/2019
4361568,,,12/31/2019
4489505,,,12/31/2019
0119543,,,12/31/2019
85201110915682610525,108523.58,4,12/31/2019
0310622,,,12/31/2019
0081954,34671.5725,,12/31/2019
4412877,3620.4525,,12/31/2019
85202163303640403365,28730.65,1,12/31/2019
4453019,41758.04,1,12/31/2019
10761193613014978784,297343.19,4,12/31/2019
85201160433750132563,,,12/31/2019
4384961,,,12/31/2019
0293864,805228.945,1,12/31/2019
4473675,330637.27,,12/31/2019
85101132914573189065,8000,,12/31/2019
85102142574324323338,220406.4,2,12/31/2019
0117065,,,12/31/2019
0267824,345431.8,2,12/31/2019
10761192915572363715,446.68,1,12/31/2019
4436671,136571.0284,1,12/31/2019
0253731,195250,,12/31/2019
85102140875304201839,2744.49,,12/31/2019
0347802,20650,,12/31/2019
0039413,99541.54672,2,12/31/2019
0027303,,,12/31/2019
0027491,88382.35,,12/31/2019
4460737,316346.494,4,12/31/2019
85201140505053141142,,,12/31/2019
0065319,,,12/31/2019
4477070,,,12/31/2019
10751182653715223821,,,12/31/2019
00872193533733400763,,,12/31/2019
85202151455226449289,,,12/31/2019
10761171493167957495,85028.72,,12/31/2019
85101132793241687043,,,12/31/2019
85102133127003484929,,,12/31/2019
4338266,,,12/31/2019
0117925,,,12/31/2019
4485752,,,12/31/2019
4458970,7.945,,12/31/2019
85201110301904602499,816.945,1,12/31/2019
0360283,240985.69,1,12/31/2019
85102110703716827566,96845.96,2,12/31/2019
4335853,561885.2412,,12/31/2019
85101142025606761303,152567.465,1,12/31/2019
85101141203474463134,5767.28,,12/31/2019
4334942,34521,,12/31/2019
4400829,778368.8297,1,12/31/2019
85201131484880623805,9903.75,1,12/31/2019
4449381,1263.59,1,12/31/2019
85202150674444523190,,,12/31/2019
4348591,,,12/31/2019
85201121795221314414,,,12/31/2019
4439576,61590.2,,12/31/2019
85202141573961558053,53054.185,1,12/31/2019
85202141935928740124,206260.495,1,12/31/2019
85201142275770001600,,,12/31/2019
4446133,4898.46,,12/31/2019
0337135,13757661.6,2,12/31/2019
4331376,,,12/31/2019
85101110815289143479,,,12/31/2019
4433219,117505.47,1,12/31/2019
85102161304139385174,,,12/31/2019
4368395,301713.06,2,12/31/2019
4394782,,,12/31/2019
10751181143871097966,,,12/31/2019
85201132303790814576,,,12/31/2019
4488408,,,12/31/2019
85202122433367940666,,,12/31/2019
10751193704911404802,,,12/31/2019
10761191125965034687,9581.73,1,12/31/2019
0000422,,,12/31/2019
85201171435914182329,,,12/31/2019
0332829,,,12/31/2019
0332605,609882.345,,12/31/2019
85202150754736937128,,,12/31/2019
4306734,25334.69,,12/31/2019
10751192907346861233,5663.45,1,12/31/2019
4366884,566.1,,12/31/2019
85102161175451581384,,,12/31/2019
4370187,399613.9914,1,12/31/2019
0295393,,,12/31/2019
0104470,3199.123389,1,12/31/2019
0113626,,,12/31/2019
0057441,138146.49,1,12/31/2019
4430495,1119556.824,3,12/31/2019
4318094,,,12/31/2019
0245218,3100,,12/31/2019
0120560,,,12/31/2019
0352513,,,12/31/2019
4339846,1402122.587,1,12/31/2019
85101112265622878086,7421.5,,12/31/2019
10761192355364330422,2013.239745,2,12/31/2019
4319864,44715,,12/31/2019
0309648,19807.345,,12/31/2019
0280193,,,12/31/2019
10751182805306770880,355.63,,12/31/2019
85201133083336853294,,,12/31/2019
4447980,187997.339,6,12/31/2019
0047433,18633.105,,12/31/2019
85202152354108059940,,,12/31/2019
85202103795883931743,75000,,12/31/2019
4327312,,,12/31/2019
0168079,,,12/31/2019
85101113113126176891,382117,1,12/31/2019
85101113204223203484,,,12/31/2019
0693846,,,12/31/2019
4341963,270000,,12/31/2019
85102112113403806576,,,12/31/2019
85101161175313394227,8683.778202,,12/31/2019
85101161213564446072,4614,1,12/31/2019
4322772,,,12/31/2019
00872121355138224171,,,12/31/2019
85101150294003807745,6519263.675,,12/31/2019
10761183614311891014,23093.19,1,12/31/2019
85102132165114075022,,,12/31/2019
4396969,,,12/31/2019
4305309,204.62,,12/31/2019
4491091,,,12/31/2019
4350921,,,12/31/2019
85202150373701119178,12030.61,,12/31/2019
4490501,54333.47,,12/31/2019
4486592,,,12/31/2019
10761193563276894232,2999.99,1,12/31/2019
10751173645416917404,,,12/31/2019
4319726,,,12/31/2019
10751180765751021910,32.27,,12/31/2019
4453037,,,12/31/2019
4455722,,,12/31/2019
85102133643557766983,,,12/31/2019
85102162743447698337,3590.97,,12/31/2019
4454025,,,12/31/2019
85201112125527495279,,,12/31/2019
0361531,,,12/31/2019
85202141933737001219,847019.88,3,12/31/2019
4343695,596579.7829,9,12/31/2019
4460589,36662.7,2,12/31/2019
4454494,27247.41,,12/31/2019
4440480,6391.98,,12/31/2019
0286008,38999.62,4,12/31/2019
0248121,874606.9016,,12/31/2019
0355384,,,12/31/2019
4371751,57925,,12/31/2019
4353831,,,12/31/2019
85201152003624750369,202.175,1,12/31/2019
85101112044810948621,21511.655,,12/31/2019
85101121673696088450,849622.525,2,12/31/2019
85201161033013817830,,,12/31/2019
4414935,6353308.22,10,12/31/2019
85102160774543829023,233873.505,1,12/31/2019
10751181197019526059,,,12/31/2019
0137737,,,12/31/2019
85101133417900498236,,,12/31/2019
00872121366845242867,3123.08,1,12/31/2019
0063898,,,12/31/2019
4451403,319988.335,1,12/31/2019
4353037,,,12/31/2019
4466108,213442.1673,3,12/31/2019
4341001,3007429.21,12,12/31/2019
85101110133255430949,,,12/31/2019
85201171374014281454,,,12/31/2019
0165160,36027.5,1,12/31/2019
85101140945155128540,17430,,12/31/2019
0093505,,,12/31/2019
85102120913752311141,,,12/31/2019
4372731,7243.42,2,12/31/2019
85102110793677174639,96981.23041,,12/31/2019
85102113655378125384,,,12/31/2019
85201133684552360918,8058.26,,12/31/2019
0467720,750,,12/31/2019
85102160963539318858,6954.78,1,12/31/2019
85201162923643191401,,,12/31/2019
85101111404722841784,14778.4,,12/31/2019
85202160035294847060,966592.31,1,12/31/2019
4435099,402112.765,1,12/31/2019
85101140433522243016,,,12/31/2019
85202121714152611503,,,12/31/2019
4415191,,,12/31/2019
0280450,71535.94073,,12/31/2019
85202112243719188958,,,12/31/2019
4342342,926689.255,1,12/31/2019
4419418,230001.7709,,12/31/2019
85101140303673490419,18341.625,1,12/31/2019
10751191256696274164,610982.91,1,12/31/2019
85101112973728133577,,,12/31/2019
85101140803509572329,,,12/31/2019
0283261,143803.77,6,12/31/2019
4344215,164.5,,12/31/2019
0186618,2192.745,,12/31/2019
4309208,,,12/31/2019
0360027,,,12/31/2019
10751180713356456670,15083,1,12/31/2019
4372774,,,12/31/2019
85102132453373824691,,,12/31/2019
4463652,,,12/31/2019
85201131493953095336,,,12/31/2019
85201133455493244880,183.57,1,12/31/2019
85102120113771479976,1227.17,1,12/31/2019
10751192424633691564,,,12/31/2019
85102142953934325852,5198.08,3,12/31/2019
4471107,227.78,,12/31/2019
4445582,1173470.61,2,12/31/2019
4361285,2932.24,,12/31/2019
4326407,,,12/31/2019
10761181433883347919,,,12/31/2019
4302573,,,12/31/2019
4407144,677100.5,3,12/31/2019
85202131335901945954,27728.9,12,12/31/2019
4326879,149605.57,,12/31/2019
0189611,75020.99,,12/31/2019
0345646,,,12/31/2019
1679778,579491.77,2,12/31/2019
00872121345026554948,,,12/31/2019
0228556,,,12/31/2019
85201163423599591334,7140.13,,12/31/2019
4500437,,,12/31/2019
85201171395514711994,743551.795,3,12/31/2019
4466977,135700.02,1,12/31/2019
4380483,,,12/31/2019
4463242,3159.88,,12/31/2019
85202142586092517394,157380.685,4,12/31/2019
10761190755874527060,11495.48,1,12/31/2019
0245399,,,12/31/2019
4484112,,,12/31/2019
4445366,313.96,1,12/31/2019
4408317,108631.94,,12/31/2019
85202141625388374103,,,12/31/2019
85202112053220141564,,,12/31/2019
4430981,122643.63,1,12/31/2019
4461327,304214.35,1,12/31/2019
4369500,7.18,1,12/31/2019
85101151843473009410,,,12/31/2019
10761173594675497968,,,12/31/2019
4398234,,,12/31/2019
85202112285954550169,,,12/31/2019
85101130645794337055,668784.6589,,12/31/2019
0346052,2906551.21,2,12/31/2019
4331250,,,12/31/2019
4427190,,,12/31/2019
1524982,,,12/31/2019
00872121355120666178,,,12/31/2019
10751172055127335241,3783.19,,12/31/2019
85102142574108981710,64010.365,1,12/31/2019
85201163523634146770,,,12/31/2019
0268477,48676376.97,1,12/31/2019
85202162634642064188,,,12/31/2019
0347514,,,12/31/2019
0347906,,,12/31/2019
4486442,18055.235,,12/31/2019
0352097,,,12/31/2019
85102141763900616155,,,12/31/2019
85102141794951712587,523759.925,3,12/31/2019
4365077,170000,,12/31/2019
4474512,3922.48,,12/31/2019
4414076,,,12/31/2019
4425658,25000,,12/31/2019
4427113,5000,,12/31/2019
85201142064641899806,34931.28773,1,12/31/2019
85202123243530620014,62220.57,1,12/31/2019
85201141624542567099,,,12/31/2019
4499273,,,12/31/2019
0259710,,,12/31/2019
4314588,397950.44,,12/31/2019
4328784,596623.435,3,12/31/2019
00872121366855174064,,,12/31/2019
85102163264489458789,26936.97,1,12/31/2019
0330888,,,12/31/2019
0344241,284103.41,1,12/31/2019
4469253,8772.79,,12/31/2019
4473401,,,12/31/2019
85102131665227309865,,,12/31/2019
0087505,6978.41,,12/31/2019
4419993,,,12/31/2019
0278603,,,12/31/2019
85202111473522484201,388075.48,10,12/31/2019
4445926,,,12/31/2019
85101112173353754783,48852.20383,,12/31/2019
0310488,5960.96,,12/31/2019
0311063,46245.08,2,12/31/2019
4477650,,,12/31/2019
85102112194358766192,,,12/31/2019
10751172605826689329,,,12/31/2019
0983940,,,12/31/2019
10751182395767078273,50550.6,1,12/31/2019
4334566,,,12/31/2019
85102132365011144952,1154.29,,12/31/2019
4465834,,,12/31/2019
4466331,,,12/31/2019
4497969,1323.02,1,12/31/2019
0030227,,,12/31/2019
0038006,,,12/31/2019
10761192303928371359,,,12/31/2019
4470246,,,12/31/2019
4372367,11021501.25,1,12/31/2019
0179617,17200,,12/31/2019
4335596,,,12/31/2019
0269341,,,12/31/2019
4417405,,,12/31/2019
85101103523661050424,6699.64,,12/31/2019
85101103595990433995,,,12/31/2019
85202143695016642978,111885.85,1,12/31/2019
85101141754012895112,,,12/31/2019
10761173114517777772,4496,,12/31/2019
0005379,,,12/31/2019
85202120705921846557,,,12/31/2019
85202130574810573182,68.63,,12/31/2019
4472316,155668.48,,12/31/2019
0197036,,,12/31/2019
0049899,,,12/31/2019
10761193115151333651,,,12/31/2019
85101161895880008366,,,12/31/2019
4317033,65047.76,,12/31/2019
4327460,6398237.755,,12/31/2019
4471529,4947.05,1,12/31/2019
85102120453917382813,69655.49,1,12/31/2019
0006611,2870.0463,1,12/31/2019
0320483,17250,,12/31/2019
0303390,,,12/31/2019
4484877,38540.01,,12/31/2019
4315937,99000,,12/31/2019
0353588,,,12/31/2019
4327200,401019.13,,12/31/2019
0080867,837103.495,2,12/31/2019
4311367,,,12/31/2019
4315893,186329.58,,12/31/2019
10751200515382645213,,,12/31/2019
85201161084628536400,,,12/31/2019
0253888,,,12/31/2019
85102161014533972741,499.176756,,12/31/2019
85102110464815064720,1214.51,,12/31/2019
4438841,256653.79,2,12/31/2019
10761193123650807941,10034.3775,3,12/31/2019
4358052,,,12/31/2019
4471244,,,12/31/2019
4471832,,,12/31/2019
85101103674323007541,16210684.62,2,12/31/2019
4315698,209712,2,12/31/2019
85201132225375907214,,,12/31/2019
0355022,84937.53,1,12/31/2019
10751171714660846413,2482.88,,12/31/2019
0354782,234.52,,12/31/2019
0116911,1334.855,,12/31/2019
4485838,699519,2,12/31/2019
4471542,434061.84,,12/31/2019
4434645,1225481.66,1,12/31/2019
4435036,,,12/31/2019
4354331,,,12/31/2019
4354563,5655.5,,12/31/2019
4354993,3470300.54,,12/31/2019
4325834,550.055,,12/31/2019
0060166,120.175,,12/31/2019
10751200215564719172,475.96,1,12/31/2019
0342403,306967,,12/31/2019
1573104,,,12/31/2019
4441806,425000,1,12/31/2019
4383306,181497.545,2,12/31/2019
85102113713647083972,59803.48,1,12/31/2019
0302499,,,12/31/2019
85101150143965092138,,,12/31/2019
0107716,,,12/31/2019
4461241,279009.895,4,12/31/2019
4462775,,,12/31/2019
0144439,323734.655,,12/31/2019
0175047,,,12/31/2019
4320418,,,12/31/2019
0210460,15275.18,,12/31/2019
0108766,4003.165,,12/31/2019
0195394,,,12/31/2019
10751193184902842472,395.37,1,12/31/2019
4321845,,,12/31/2019
00872152564648482871,2501,1,12/31/2019
0013311,1195.76,,12/31/2019
0143951,14583.1,,12/31/2019
85101140745942085709,,,12/31/2019
0353466,6754,,12/31/2019
0060618,13560,1,12/31/2019
4461153,11533.17,,12/31/2019
0302044,27373.3,,12/31/2019
4463336,,,12/31/2019
85101143704131038298,98646.41,1,12/31/2019
85202161074546555530,8231.882,,12/31/2019
85102112403925928069,10417095.28,,12/31/2019
85102120044088863292,,,12/31/2019
85101132085843364170,,,12/31/2019
4384748,,,12/31/2019
4361441,,,12/31/2019
0342417,12896.46,1,12/31/2019
85101150433462163881,409926.19,6,12/31/2019
4348996,128334.5911,1,12/31/2019
85201141715388792028,222000,,12/31/2019
85102112175322039797,,,12/31/2019
4468469,,,12/31/2019
85201142304812392379,3379.04,3,12/31/2019
0331533,,,12/31/2019
85102131363810567422,114667.9044,,12/31/2019
4400386,,,12/31/2019
0302718,474512.78,3,12/31/2019
85202120235388189675,,,12/31/2019
4489093,,,12/31/2019
10751171663745710027,,,12/31/2019
10751181125894359438,,,12/31/2019
0357134,754.31,,12/31/2019
0087936,1069235.5,1,12/31/2019
0355637,846531.9767,1,12/31/2019
4457721,,,12/31/2019
4426172,2322.295,,12/31/2019
1399187,,,12/31/2019
85202153064135455219,,,12/31/2019
10751171744380869316,,,12/31/2019
10761193315870897275,996.709302,1,12/31/2019
10751200424045423326,,,12/31/2019
85201132394934960159,,,12/31/2019
4314911,217429.95,,12/31/2019
85101133816215603549,,,12/31/2019
4319684,,,12/31/2019
85201133685758367607,736.91,1,12/31/2019
00872121366903697321,12907.42,,12/31/2019
0125579,,,12/31/2019
4320827,205624.08,2,12/31/2019
10751200055395841383,,,12/31/2019
4430812,112767.61,,12/31/2019
85201140423469285390,78539.27,,12/31/2019
00872152306261050457,,,12/31/2019
0358113,2270457.664,,12/31/2019
0168370,1767,,12/31/2019
4480544,,,12/31/2019
00872152306246780150,123509,,12/31/2019
85201141694749732261,,,12/31/2019
4488252,1604696.99,2,12/31/2019
4313909,451101.11,,12/31/2019
0305184,,,12/31/2019
10751200193583350712,,,12/31/2019
10751181103407636037,2574,,12/31/2019
85201111034059265081,,,12/31/2019
0306565,,,12/31/2019
10751192144454435298,22500,1,12/31/2019
4458898,,,12/31/2019
0020767,22087.9,1,12/31/2019
4375484,18524.88,,12/31/2019
85201150135774967063,48941,,12/31/2019
0283540,,,12/31/2019
4442352,119500,1,12/31/2019
0055565,,,12/31/2019
0305892,34761.32,,12/31/2019
85201162054211921728,,,12/31/2019
85201121573615667352,,,12/31/2019
85202112183425801900,,,12/31/2019
00872152564642062914,5229,,12/31/2019
4492692,,,12/31/2019
4465893,32793.69,1,12/31/2019
0358699,55092.07,,12/31/2019
85202121774856516280,314943.91,1,12/31/2019
85102122465912035260,,,12/31/2019
85201112743363204901,1488.48,,12/31/2019
4490297,,,12/31/2019
0019853,2034437.395,,12/31/2019
85202140905825629809,,,12/31/2019
4320517,957298.405,,12/31/2019
10761193287740099620,,,12/31/2019
0339622,,,12/31/2019
0340406,44139.27563,1,12/31/2019
0019693,60234.89,,12/31/2019
85202153005311210476,269495.1,1,12/31/2019
0309986,,,12/31/2019
4439766,,,12/31/2019
4444032,2501544.825,2,12/31/2019
85102111613921961159,381530.65,2,12/31/2019
85202140684191601408,175214.38,3,12/31/2019
85202163664677471326,143.6,,12/31/2019
4343908,,,12/31/2019
85201103605306148230,,,12/31/2019
4348096,146651.015,,12/31/2019
